gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_ID,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST3_FD_ID,ST3_FD_WA,ST4_DM,ST4_He,ST4_MS,ST4_Yi,ST4_FD,PC1,PC2,PC3
48,3.44945527627669,3.17510591330902,2.17254681065137,2.88548569703239,3.76883638578672,3.21242539501308,2.71856326251654,1.66356464216176,3.07164757120253,2.42135627962339,3.71479081318402,3.93743607076475,1.73607617900995,20.8163612666694,18.5528038585979,19.6935476388262,19.4045933346233,21.0706457526446,21.6207672705698,17.0570752273729,21.1173776259976,20.4417537714002,21.3997068872973,12.7206794436578,29.5092415874163,24.6885733425553,22.9359921726962,20.0263065661099,23.7627041564844,25.3889058608324,17.6069220616016,26.3234956568963,17.0884766154853,28.9532521303344,19.0142471402886,17.1623364239171,16.7733576478837,18.2864197236457,29.5777180156459,19.8366016477418,21.0009966072237,27.1717313456581,14.7448502477628,2.55940564651787,5.90905204741314,1.40139381863624,7.58694979639708,6.12563778128671,4.38779626228335,3.2178970802171,3.87837753771188,4.99807475328456,1.76216100197671,5.88335066772864,3.05434275986164,3.30731133536145,2.1246226226121,4.9397569651907,1.68365573202174,2.90281432224144,1.71358027009292,3.91640309928914,3.9929035795946,1.92536479213017,3.92781463430504,2.85487120571475,2.58913893600068,1.90127634928355,1.91382038381379,4.83708156106636,1.75420609945781,2.23689381020991,3.21629819416478,0.740096137441567,6.87663902502148,2.69795534432597,6.33961330052623,2.39749527409851,3.21277754125096,3.17572319551149,19.6981568183185,21.0422133579849,19.7602871796721,26.420446088896,21.3513091805165,16.7669773556522,4.03256449229043,3.73862749749698,3.0457400920948,4.94509388795746,7.18424086457765,20.1668857853252,21.5129108750216,2.92866533695365,3.60564402729407,6.06466737626756,-13.9512563191249,12.1451555331882,-15.6554427179098
49,2.42254450273383,2.57795904093613,1.76478272808076,2.51077838981592,3.68373302765457,2.79393051976039,2.49399920058537,2.13270075133141,3.31880727473145,3.00297950243543,3.6673820966418,3.47134094977291,1.05178344263379,21.6600860680369,16.4393565188674,17.5183478434547,19.4766195184224,21.3933112675361,21.6264739618275,18.7369640395913,18.1962740888029,26.3599150598965,22.7477045758206,13.7638522646316,32.7666166566731,26.333154479212,24.8234899847939,18.0232548789502,21.3848667827183,24.7335282107474,19.3384470849629,26.826149753509,21.2171887298842,29.1555507594236,22.9254447460046,21.3025364978555,17.4758632917912,21.1649580545612,28.3267466798345,20.95951875405,22.4642196186027,23.3181504898936,16.1185765830015,3.05454867885707,0.533680865620372,1.90034162628052,7.00959894026696,6.24995012751318,4.2414009115638,2.67751072884416,4.20294700326264,4.83404222763288,3.06349222019072,6.87353171649505,4.05807666563117,3.78127030398521,2.00036909624163,6.80941371292748,2.25491033848977,3.50823601860731,2.25203858471033,4.99231680588272,4.1160128099789,2.72183928255555,6.2523239417687,3.29747087328183,3.59871522357767,3.05624284854025,2.72959603835891,6.28397483411953,3.46848699278439,3.5754400314233,5.30435898701524,1.53589979650421,5.20962305913543,7.54644794875203,6.51313615709691,2.05831060128441,2.87359286843686,2.83653852269739,18.7692951680345,20.1133517077009,18.8314255293881,27.7741378765866,22.7050009682072,18.1206691433428,4.46953090216524,4.17559390737178,3.48270650196961,5.18110187737917,7.42024885399937,19.2380241350412,22.8666026627122,2.58948066413955,4.04261043716888,6.30067536568927,11.2994761330738,-1.40551723846541,33.8966386540653
50,3.13598872873982,2.89500989097296,1.83349761785608,2.35250482050552,3.67639926419455,3.54515513875403,2.16915100105451,2.55856001984428,3.07689869016861,2.25018267011494,3.5089924980876,4.27470836829906,0.80944773350562,19.7908478813261,17.1338500938823,17.7789084552731,17.3582391373737,20.5454532430285,21.4907719333549,15.8442245320618,17.4587747573798,21.4103451431932,22.8369212074753,13.8433159168707,31.3836368777717,29.6696166281471,22.9433152698969,18.6149673202284,21.823438910925,25.1641386918017,18.415402898308,27.1461601807039,20.3179386588281,28.4936449880876,19.4151373689347,20.9461526141819,20.3448907390612,20.3129260556384,25.9320840227823,20.6304004213495,19.6594154032215,23.5336923989275,13.0493709663146,3.00282270988327,3.28937896865701,1.29011340468584,6.76373041016469,6.15117009897619,3.98012085799545,2.31035717128523,3.91986807806384,4.87858624000881,2.53315777464456,6.45240192097242,3.95717306805099,3.38193218710869,2.03913101327609,4.17191266964021,2.19199570991199,3.37919931458546,1.74363826921739,4.49249829146522,4.16433853255799,2.36676292311545,5.46278361768922,3.11425869387366,3.14863557235466,2.92720040353136,2.36591503590438,5.61432345563447,2.68544039478418,2.97870195072914,3.65397310097967,0.947550109999881,5.97660997440381,3.92529941961728,9.04930339782811,2.01635375951471,2.83163602666717,2.79458168092769,17.9958366048986,19.339893144565,18.0579669662522,26.7773063891742,21.7081694807948,17.1238376559304,4.18216461012853,3.88822761533508,3.1953402099329,7.04898377261057,9.28813074923077,18.4645655719053,21.8697711752998,2.54752382236986,3.75524414513217,8.16855726092067,1.53198896471735,2.91354328026073,-8.04741491064884
51,3.06499750269695,2.86395031635212,2.10927394701688,3.04567089773291,3.9562057534194,4.25520890403975,2.75530454496714,1.54227827373006,3.53234138976974,2.5751992707493,3.36796480373005,3.99769195434242,1.66369184912198,21.3528882716357,18.181424676913,20.1430837608354,18.0912036253322,21.3331428329401,23.302984605055,21.9241402384839,21.1991387944754,21.2456360227744,22.0965649135932,15.2152162596306,37.4302918181302,27.7119800943932,28.3940897670535,15.2508410150852,22.9736488362621,28.0077342018366,18.4060830191684,24.9115899054775,19.1341881587832,31.5140024811748,18.3083441940518,16.7047933223023,17.7083588430341,19.0903707123911,28.769896948324,20.0438858897885,20.9915651960115,28.6409337994661,15.4161999316115,2.43684757802483,5.59094347163501,2.02994715111286,7.79110483919615,5.4756119452251,4.19551014509046,2.29370092805879,4.35851581066304,5.48314592905658,2.30918624159774,6.02303572019041,3.78665792910889,3.69249103090353,2.13809453253898,6.37921953260165,2.35508635239039,3.07512249358372,2.13171678599261,4.27435140855756,3.86619562402732,2.14738572885751,5.22747812015897,2.45129410826741,2.87056296361513,2.34314006624578,2.14122177337141,5.05213012812306,2.20656591417168,2.61002031189082,4.3938255227786,1.25287217016521,7.79645698811529,5.61717083933694,7.85111074592945,2.38771123311926,3.20299350027171,3.16593915453224,19.2718505467463,20.6159070864126,19.3339809080999,27.1468252177804,22.077688309401,17.4933564845366,4.4909964299936,4.19705943520015,3.50417202979797,6.47017197558519,8.70931895220538,19.7405795137529,22.239290003906,2.9188812959744,4.06407596499724,7.58974546389529,-28.8579485256471,18.3874652651445,11.1901609248486
52,3.31441624979323,3.23491081276692,2.06318924375639,1.7118963503049,3.44314613586981,3.00818386276605,2.50977002824166,0.241566391626504,2.94273141002945,1.78694246449754,2.76398359951075,2.82172508987014,1.83431206158212,19.3365338958313,17.2772057758379,18.5157697995344,18.5845083135064,19.9963461563747,22.8721244385213,15.9872743295509,16.7195103995742,22.7601781337678,21.0105680099942,8.03082931014367,31.7361984157668,18.9133310692444,22.4853216696334,9.81447652859837,14.3775811958158,20.7884389451483,8.58808746234654,23.8438998918992,15.3576012617647,29.69263412594,15.2424414361777,18.3499286420273,16.2209730950768,17.196549220232,26.4090804145564,17.2215077807841,17.512012921884,18.8066948074374,13.1182726022382,3.06461329467398,3.19594621157895,1.53900281457019,6.49743528566756,4.94709219940193,4.06395999476702,0.308964956020238,3.81944959157694,5.32224372185214,0.951941802788981,6.97132802110425,2.79672593744789,3.4024485136334,1.92807789386139,7.30978578872563,1.23669378931341,2.6027343939807,1.09181298103596,5.44769102225727,4.24178095269821,2.27840687152725,5.16932315598641,2.97292841857553,3.03664241053765,2.88846002491119,2.27542016455419,5.6349761174179,2.50116606063191,2.83021550224468,3.81835173536826,1.1880952056682,4.42960136287619,5.02629781276172,4.82830101671157,2.12227484580185,2.9375571129543,2.90050276721483,18.2306066156328,19.5746631552992,18.2927369769864,24.7130056179662,19.6438687095868,15.0595368847225,3.74784723655865,3.45391024176519,2.76102283636301,3.56558693302281,5.80473390964301,18.6993355826395,19.8054704040919,2.653444908657,3.32092677156228,4.68516042133291,-14.1043654474556,11.431625895281,1.79795283718858
53,3.32339569750792,3.03076273144409,2.62348233929483,2.88748319690482,3.63273880922655,3.84610103357925,2.65504631124477,2.55100090145595,3.70037796410864,2.56438200177536,4.04991824450185,4.03436115322232,1.43791640292066,18.3742806543561,18.5677491219492,20.9092502827417,19.0451267990784,19.7637501508856,22.4197981725659,19.717292624997,20.9361350130803,24.3296872597481,20.9537279548501,15.2890562529945,32.2143220880267,28.4887377387783,25.9046102889,24.0418966098614,22.3789512936442,25.6581745441605,18.7237834457148,27.1002964545193,29.4814859462836,30.544050087219,20.2491980697719,20.156910222282,19.424174437677,22.7161899300529,28.3847777019772,21.9267514006843,21.9417337733784,28.90147986446,15.0140080583108,2.38640053129962,1.14637095852477,0.88636588140049,6.51141265793674,4.86716379289986,4.16233950035746,2.78428055145251,3.87542889072722,5.0070969928351,2.93278628882575,6.76176931171269,4.12702990904463,3.28376023594372,3.08234386638921,6.45693222095835,3.05211583888333,3.45922581703643,2.5547480567871,4.39305180010807,3.98315379915063,2.55653343039679,5.41434865949083,3.09253201605622,3.38918135679937,2.4629651586821,2.56028483975681,6.41563985756019,3.14115060366687,3.29762968278205,4.35142347572371,1.10612593572158,7.63692114187485,3.44495541182441,7.52052857118009,2.3480402978621,3.16332256501456,3.12626821927508,18.8882647616135,20.2323213012798,18.950395122967,28.119322950205,23.0501860418255,18.4658542169612,4.165029225191,3.87109223039754,3.17820482499537,6.03755624546712,8.27670322208732,19.3569937286201,23.2117877363306,2.87921036071725,3.73810876019464,7.15712973377722,0.79674024518623,15.125773338365,-0.332471527673877
54,3.22665729836898,2.77276239553386,2.40082194238931,2.29015330058585,3.83521138878714,3.70498657017013,2.53401337109575,2.03563451318385,3.33950282841721,2.86146220531397,3.22217068039276,3.9538911732581,1.13958070447509,22.5966387120332,20.0351245541355,19.7344484232219,21.8736150614709,21.4163409795404,23.9534456734322,21.576325750632,21.5752079938943,16.8460078095284,28.9425685405438,18.3240870015224,31.4797202195525,35.1108664725931,33.4176146944377,29.5795856982569,32.9689365408627,29.8161580367987,25.9088914868993,29.8305321633097,29.0883864621056,33.557781350391,26.5816575304666,26.4874913171331,25.7468906749653,22.6514395741758,32.9607754555999,25.5756750434954,27.4023082057038,34.2170375698399,18.197679058591,2.01854203650608,2.96398288921361,2.48066991583956,5.17174364468898,6.56169501496528,5.82260438674354,3.70866199615288,3.49966925776066,3.39957269007162,2.3324114782421,6.47494471691017,4.66940855268743,3.77612818535785,3.2430091084352,6.1495938141813,3.74216701512711,3.51831875188966,2.64754125659872,5.12199637721487,4.74007355885614,3.23998522261473,5.85432945617135,4.22547189982131,4.25549417580773,3.71077504167444,3.26029834777553,7.20725971501422,4.68122901378362,4.44623062516484,4.99941158177866,2.0810887518852,14.0835693764641,12.507352479663,13.8930832479851,2.2213787998387,3.03666106699116,2.99960672125168,20.8424084320575,22.1864649717239,20.9045387934111,31.9095116943943,26.8403747860149,22.2560429611505,4.29012857039188,3.99619157559842,3.30330417019625,12.6044040161767,14.8435509927969,21.3111373990642,27.0019764805199,2.75254886269385,3.86320810539552,13.7239775044868,-40.9043738206588,-44.7824975235633,1.27095715225918
55,3.17747616833219,2.70174157815701,2.12574493278138,2.56899013907011,3.52500956221387,3.50454779778609,2.63113407284377,2.60350751427571,3.88052315793376,2.98923625231415,3.88233095367591,3.77788031007121,2.08369089685949,21.4975799018186,18.1448591342136,21.9240928968846,20.6507068599766,23.1666640797203,22.9584324414117,19.0791958940406,21.6220515455329,32.4355182008795,24.7837174087303,20.7228282518709,38.8854782217682,34.4360832333412,29.7470715768928,28.690097672045,34.4740749366408,30.0548726739953,25.433969051027,29.9950555717446,27.8078984912915,36.8674629151514,25.688229541693,26.9095200227317,27.5050666047785,26.1966149895639,32.719272280845,27.0687837886356,28.3178020535488,37.7550581263165,21.1302734226831,3.50630312193335,2.53544380478586,0.80612633532788,6.5630034372468,4.43556944749898,4.40132936875186,1.83039660034733,3.98959124463025,5.3189762972413,2.77325360673186,5.14484092374334,3.44367429152184,3.88074203408321,1.81855460008514,4.17604692043742,2.32953779587659,2.93969960203232,1.68541253610105,4.81813353973144,5.0123677538722,3.04706386924796,5.63665998068769,3.97836278779386,4.01095588900774,3.6342935761237,3.06270201786862,7.04340370922845,4.37228831075255,4.1220090104629,4.57033677398621,1.73787771816997,7.82625488625213,8.62462125503558,12.6085122246334,2.5102277317672,3.32550999891965,3.28845565318018,20.6198622653662,21.9639188050325,20.6819926267197,33.5077598956723,28.4386229872929,23.8542911624286,3.7100723085808,3.41613531378734,2.72324790838517,10.4472570610453,12.6864040376655,21.0885912323728,28.6002246817979,3.04139779462234,3.28315184358443,11.5668305493554,-30.3162291876743,-20.4681281606946,-11.2395658980765
57,2.29739728128915,2.87216451427626,1.5437003869135,3.0377697366021,3.57243573858927,2.9078248334815,2.03246573932991,1.37659188874261,3.15127583302355,2.09717816591735,4.15137172460977,3.33735107812799,1.14916987506098,20.675468887092,16.8975049960175,17.9770279119751,17.5762355299373,20.1377770614965,20.9034453531442,15.9798455450869,18.7208228638161,17.2453306638101,25.0540896326121,9.88171923002044,30.5191299627075,21.0556962174465,19.2716213620488,12.9861500007465,12.6952294794102,22.6867532545735,12.1394034711437,24.9343870886642,21.4052203879758,27.5461894148125,24.5220630213083,19.4070887838965,16.8453035363265,19.1197970060299,27.2971045103041,20.2037765264024,21.1132099154092,25.681025638902,14.8275853241294,2.46853715019224,2.59491854586759,1.17987472878458,7.50294035547911,5.52240359042593,3.18809771240984,2.66392018193107,3.97184388569499,4.9773668644695,0.877744209356329,5.84639177500958,3.39863636410726,3.55766295633833,2.10728976454103,5.84489528819251,2.01793077467168,2.91221536659183,1.15978711119906,4.5499114328014,3.71312980476718,2.28348079901856,4.64759949950076,2.37180384754467,3.04307164442308,2.74267733488269,2.28061549489814,5.53453417011987,2.53088840331267,2.83874026322639,4.84084595440391,1.29775753681164,8.65691198334287,5.91269874235659,7.47375749403433,1.89646936199803,2.71175162915048,2.67469728341101,18.298698447061,19.6427549867274,18.3608288084146,26.7638745999797,21.6947376916002,17.1104058667359,3.85403098077173,3.56009398597827,2.8672065805761,6.31180735239525,8.55095432901544,18.7674274140677,21.8563393861053,2.42763942485317,3.42711051577537,7.43138084070534,1.05585148757265,36.751121108827,10.2928944620829
58,3.14696059073599,2.99114520792553,1.65150225224511,2.25168426903532,3.83077947379605,5.10756219450896,2.60807180282227,1.61253006948109,3.07286056752447,2.90995063882578,3.85073356823273,3.77077527568405,1.55263507746303,22.6594150518913,17.9292855333744,17.052733298434,19.2343149305799,22.9641919843303,21.6507935213247,16.8848255989991,20.0168222192024,24.8063526906725,23.3056816002793,15.9864181992325,34.8562917803964,22.8630636197291,24.1040623349217,17.9868503062668,6.5754134744536,22.6700604218969,16.2223720486024,23.4870379645325,20.2047588416082,31.0255896547233,18.2969621234343,17.4990566614231,18.5303236539278,17.3451113797319,30.8949746642769,20.3719196794751,20.8691727362251,28.2693113747878,15.0534322361103,3.24878081601584,4.00167313289654,1.80636084807386,4.89686129259774,5.45614719541765,4.0789238488829,1.76414874730214,4.19901130701725,4.66223554035859,2.77170650697656,6.02854152456977,3.64162497382955,3.33585995600233,3.40125015561713,5.57967048876145,1.22504904825547,2.37535296553068,1.4551426552067,4.72996166564686,3.92475043381053,2.23909638288579,4.45065705762036,3.01623438534507,2.98681166862096,2.53071107113648,2.23515506969451,5.56526251864319,2.41236688406362,2.76414777173513,3.5538488785458,1.11980184604168,6.71386405746816,4.11197216593841,5.53508194099062,2.29862018848685,3.1139024556393,3.07684810989983,19.7882124939149,21.1322690335813,19.8503428552685,26.9313697668713,21.8622328584919,17.2779010336275,4.02361747108466,3.72968047629121,3.03679307088903,4.38195413193555,6.62110110855575,20.2569414609216,22.0238345529969,2.82979025134199,3.5966970060883,5.50152762024565,2.45801695186393,5.10026110544034,10.6031960169324
59,1.84094419954045,2.73154762389701,2.36222858430895,3.61878247354577,3.38149880623842,2.99370187378871,2.414612565602,2.45191252108884,3.6709425301653,2.45902231782074,2.99764837443329,3.53158171031484,1.51487054776034,20.4258943956889,17.2913840459416,18.6327459064607,18.1718574315418,20.9200438140634,21.6736702520005,18.307288105973,18.6149794915286,22.4485211352233,22.4099229316478,12.0543398568841,34.5705432886121,26.6381055511105,24.3920882715428,16.3342275146965,20.2991631062377,33.893433158755,17.3746362408459,25.8257486722555,25.1385075130083,28.955265495032,20.2410093308196,21.7070810885501,20.6747859686029,20.3150515518846,25.6847062407121,20.6772218208614,21.9086882271281,24.6078198347482,18.2837016891524,2.70677797931624,3.36428923477411,1.01151997089946,6.73512212269852,5.39596402028022,4.13894527727695,3.35623821166614,3.60591986276761,4.69847806940274,2.3182143841135,6.15179870184099,3.82677645978859,3.35535815254147,2.45312917085043,4.50384473281206,1.86420920862418,3.2491137366698,1.60318842280842,4.6886783005449,4.67425275071571,2.70105687113608,6.22521845132183,3.34818051761588,3.57237044330216,3.22265196313626,2.70830862141232,6.09800434780782,3.45481586635046,3.54051078234101,4.83079184168762,1.68577320205546,8.69740262744942,9.87695215935791,9.22150686716418,2.22832431560399,3.04360658275644,3.00655223701697,18.4703783329129,19.8144348725792,18.5325086942664,27.7598123075825,22.6906753992031,18.1063435743387,3.98456464190199,3.69062764710853,2.99774024170635,7.97254998546763,10.2116969620878,18.9391072999195,22.8522770937081,2.75949437845913,3.55764417690562,9.09212347377773,8.49760862626215,15.1470785590897,-4.95995663368276
60,2.54617757749654,3.07116741902699,2.07014854464064,2.76295694136379,3.82269883611562,3.62159876096673,2.71993834242066,2.29482473306002,3.59524362085743,2.92787144307475,3.67279541597838,3.99326489954226,1.54931811375412,22.089109064479,20.1108378852114,17.4409981438218,20.5592075499012,21.0618639620404,23.2679741909132,21.1963665648761,20.3038302339177,24.8907842314315,27.3826571700267,16.5026783640824,27.3237343521383,22.6431618021373,28.0201415357282,22.2041346777349,24.9452784302426,29.4424435293443,17.8080475960362,30.4396925835179,25.0813121469952,35.8511115817782,24.1710733901671,26.3254810381801,22.5871589223242,22.182998122993,32.1170604178377,24.3860316027779,26.1087743539821,28.2563070775532,21.2603397095142,2.69533191001342,2.42716674166665,2.836441551203,7.97282833536253,6.04637753123552,4.96486595432298,4.4354871336612,3.82822590454934,6.10454146491075,3.40552678666212,6.74136643149044,4.72048566278624,3.7564495336921,2.81947434526693,6.37580634714954,2.9873947145873,3.5350743294672,2.55104680228568,5.03671953922256,5.06250667152187,3.34260864290807,7.1456473042338,4.33270504267747,4.38557363345873,3.3370327307656,3.36540686554283,7.64721083808255,4.82525453423577,4.6186958443312,5.39967106408582,2.20643627684475,13.1009474077443,13.0692026493518,11.8020915767445,2.38758008934839,3.20286235650084,3.16580801076136,19.9137826718913,21.2578392115577,19.9759130332449,31.3301410871839,26.2610041788045,21.6766723539401,4.63700293653449,4.34306594174103,3.65017853633886,10.849708149305,13.0888551259252,20.3825116388979,26.4226058733095,2.91875015220353,4.21008247153813,11.9692816376151,11.2206367378698,-5.57920332768287,-19.3702101828429
