env,block,id,position,row,col,resp,cov1,cov2
WA_2020_5,11,2,5,52,4,2.1,2,2.7
WA_2020_5,11,160,12,53,1,2.4,2,2.7
WA_2020_5,11,168,11,53,2,1.9,2,2.7
WA_2020_5,11,147,10,53,3,2.1,2,2.7
WA_2020_5,11,9,9,53,4,1,2,2.7
WA_2020_5,11,81,16,54,1,NA,2,2.7
WA_2020_5,11,62,15,54,2,1.8,2,2.7
WA_2020_5,11,157,14,54,3,2.3,2,2.7
WA_2020_5,11,60,13,54,4,2.222222222,2,2.7
WA_2020_5,11,144,20,55,1,2.2,2,2.7
WA_2020_5,11,30,19,55,2,1.4,2,2.7
WA_2020_5,11,65,18,55,3,1.8,2,2.7
WA_2020_5,11,201,17,55,4,2,2,2.7
