"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","132","BLUE_OR_2018_1",-0.916947334752662,-0.795450636342408,-0.795450636342408,0.544798760634188,-1.07894637305486
"fac_1","132","BLUE_OR_2019_1",-0.853295055082833,-0.853434864812009,-0.853434864812009,0.581384134125248,-1.07894637305486
"fac_1","132","BLUE_WA_2018_1",-0.746222998353342,-0.746156835330762,-0.746156835330762,1.14790913098389,-1.07894637305486
"fac_1","132","BLUE_ID_2018_1",0.152877653593731,-0.35201721085192,-0.35201721085192,0.22624881167111,-1.07894637305486
"fac_1","132","BLUE_WA_2019_1",-0.900835820976274,-0.900932510605974,-0.900932510605974,0.707077225256508,-1.07894637305486
"fac_1","132","BLUE_ID_2019_1",-1.30240054833744,-0.972780592471189,-0.972780592471189,0.589252597933467,-1.07894637305486
"fac_1","133","BLUE_OR_2018_1",-0.120294133444841,-0.435969016081006,-0.435969016081006,0.544798760634188,-1.02015606064259
"fac_1","133","BLUE_WA_2019_1",-0.641649852090157,-0.641682566138011,-0.641682566138011,0.707077225256508,-1.02015606064259
"fac_1","133","BLUE_OR_2019_1",-0.462557781292551,-0.462611089193358,-0.462611089193358,0.581384134125248,-1.02015606064259
"fac_1","133","BLUE_ID_2019_1",-0.6633352022776,-0.406673492474703,-0.406673492474703,0.589252597933467,-1.02015606064259
"fac_1","133","BLUE_WA_2018_1",-1.455125517992,-1.45515026866376,-1.45515026866376,1.14790913098389,-1.02015606064259
"fac_1","133","BLUE_ID_2018_1",-0.28916946119854,-0.168546146357793,-0.168546146357793,0.22624881167111,-1.02015606064259
