gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST2_He_OR_2018,ST2_He_OR_2019,ST2_He_OR_2020,ST2_He_WA_2018,ST2_He_WA_2019,ST2_He_WA_2020,ST2_Yi_ID_2018,ST2_Yi_ID_2019,ST2_Yi_OR_2018,ST2_Yi_OR_2019,ST2_Yi_OR_2020,ST2_Yi_WA_2018,ST2_Yi_WA_2019,ST2_Yi_WA_2020,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST4_MS_Overall,ST4_DM_Overall,ST4_He_Overall,ST4_Yi_Overall,ST4_FD_Overall,PC1,PC2,PC3
11,2.6558716864272,1.99300485423581,2.46411111869331,3.28336092049623,3.88488575674272,3.76720719567673,2.59743091101869,2.11397068960749,3.66402567212001,2.7988033603167,3.9050591237666,4.1625993642562,1.93465363059649,19.8741810000809,16.8674198460263,19.0120456320413,19.2363740509905,20.8310250789265,22.9825369798149,16.6955857163435,19.8901692137637,27.910853282227,21.9388331101387,11.412461314905,31.5973723851002,24.2471075984866,22.8912723777569,14.0986484192274,19.6331330885437,24.1531350833656,13.6537944277651,21.2691401380134,15.3501006628703,25.002429652359,13.9790226718418,13.7210096803503,13.2904012292685,17.7584148004644,23.097800358557,13.671683176245,17.30299071776,21.4817064518839,10.3247565393153,4.27354514425849,2.96155934853891,1.84605903508001,7.42743378655186,6.07604263699571,4.71915263569705,1.93723149595309,3.67729522345404,5.03674165576286,2.27630649972948,6.57914572618131,3.70439441493361,3.48442065081901,2.29176887641705,6.05593538098244,19.4553038784298,3.18566787512775,1.5347219727957,4.0470707952609,3.85155051634994,1.67245171300407,3.7401172791178,2.02950066779509,2.02639671005708,1.86837081530568,1.13006143054572,3.52274339464298,0.897761005721798,1.86178602743695,3.74613690764808,0.382461696481569,6.79671846899191,7.55094189190165,8.96237172193363,16.9045906156386,22.6324486562643,18.9889240922796,18.5217852880507,17.2919451507139,17.4324974541095,3.20279275186908,5.13872474783209,3.77559433628795,4.0400473844124,7.65615472536782,3.2127305104556,2.1944859735565,2.08687175022361,2.32084817966692,3.20532143787906,3.11808121819958,18.3955250934251,19.5706328729888,20.0273228683876,20.0292630496893,17.4837515840253,4.24708885425973,5.25013613664337,2.37466889567267,3.01730648338109,19.4236671897484,18.990275780293,3.78384307087341,7.77001069427573,13.9530827671548,11.6390424422608,-0.647372565619959
12,2.5501341100194,2.29985237472003,2.15035695617704,3.11227863775925,3.86090832996644,3.28725251624763,2.33619302193045,1.75656822898774,3.41118080801278,1.34348022381192,3.86826111069611,3.19678212392598,1.81707626965902,20.8519132596469,17.5020711687502,19.906475469093,19.5683068761681,21.3982665666994,22.3220994732298,16.9925514770257,18.2531218601267,26.3466528490581,19.9954851460715,4.87157545434339,25.8359634186129,18.6068128893336,17.4940524061185,6.33430108351521,10.4885106036376,16.9178785247406,5.25928407744041,18.6794252822788,5.76541188075248,21.6518217621614,9.37450661040603,9.39267680536017,9.0325839064945,8.76395996541065,20.1567181706602,9.6861546519197,12.1628750395102,12.3886999362159,6.72139126512426,3.10122647438903,2.95785292823377,1.46057517030471,6.8317311117975,5.28006364319144,4.43238409402614,2.36586097748813,3.71850732079484,4.86798727468932,0.913406898433625,6.53434710372111,2.94882371959433,3.25866977373494,1.8517059831562,5.70370370382296,10.5617064253944,2.07921739997636,0.721072382396771,3.81903122887009,2.4215960973733,0.243285992714214,4.09691179215198,1.38037028914386,1.78338631434,2.12435070168323,1.30149081440619,4.03050271870439,0.559557107487385,1.38911266974908,2.34320607540695,-0.0416088898104395,5.2149769232459,4.02176022423841,6.37501899448393,12.8631126959877,17.3003673599354,10.510420160657,12.596703685048,12.6207538248904,12.37254026553,NA,NA,3.14564514694377,3.50635522434382,4.47723051471981,2.14617961810665,2.27718155548456,1.71573197344971,2.42653918273159,3.09634202234112,2.60520319865705,19.2500649117033,20.3802903986969,19.119156472582,13.799397223366,12.3093860084375,NA,3.64800854403102,2.00642961560818,2.69156343937798,19.5993507688425,13.4512155331439,3.06580759023761,5.20391871398941,-15.6830047518247,6.065373148623,5.52728018657649
13,2.72822207826717,2.39962412997988,2.40972499713015,2.70440905187131,3.86557969314323,3.65774171524241,2.87584340938033,2.01117278262614,3.44254607111761,2.19207903075694,3.65667572936637,4.39830788370462,1.84535503277382,20.9606560893561,16.9558795892734,19.0927201366986,19.1158777340678,20.7360006339151,21.5021289092861,16.5877829390942,17.2465486075921,27.9537397378205,22.2734728168105,11.5192945954807,31.3892813901359,25.2634298290822,23.8206602905485,16.8959764996037,20.0955997236546,26.8956754160859,16.3218093872958,22.0975777568759,21.1244322368408,25.5793960332027,12.7055710736371,14.5461760417843,13.0095824491384,17.0230473648832,23.6042474276633,14.8187317395624,15.4632624657159,19.69722294865,11.1975236117633,3.48896300762401,3.769473926016,1.99048161160325,7.46511156024887,6.26719853663573,4.88366196778349,2.60606659330383,4.33703023120689,5.16873068923128,2.4589490838481,6.70926267726692,4.36635012498337,3.78432716822235,2.85439596855695,6.44087921890692,20.4685347435381,3.56731370021051,2.35215523707382,4.73467415531089,3.83043040965131,2.57174275570642,5.56957876091623,2.81638228257918,3.09743626171928,2.81357206846191,2.30197918041341,4.26276017536241,2.22765640363107,2.69646949999478,4.02032765745518,0.932507036913832,6.3708679953954,6.23519684543286,7.98269590010436,16.9695698600103,24.5160123373285,21.5804817778922,22.255433300591,16.5872852994503,16.7653545741082,3.20002140146523,5.27757153497003,3.98698135055921,4.53312145734165,8.4066477930381,3.72554323333259,3.35237144186105,2.78738065150604,2.56453997374888,2.98913027954815,3.02079469421619,19.1351152288439,19.7276583205867,18.4319837698413,21.7412448095374,17.5192016268251,4.32775163939216,5.77162531426025,3.21471390621393,2.93748320041231,19.0246993299104,19.6952595834653,4.35014202239924,6.86292024697754,11.3798362615019,13.2106631507549,-0.86608320972492
14,2.03554997874401,2.29997880353871,2.34845949648951,2.63645236378561,3.73054466870511,3.32419532764829,3.12899536911065,2.16757258311719,3.2962424301245,2.73315630363477,3.56286167989675,3.89115820001616,1.26598991616111,20.6357253506258,17.8354521274982,19.979437977375,19.8189527947299,21.5503945671715,21.2099987370689,17.2167934025652,20.2052156607223,30.4355810997107,22.9084714030545,13.1445985720381,26.6026611244777,27.0616396446154,25.5842286864343,20.8505442985414,24.252595024827,26.4710762770915,18.0479920306902,22.7927999106515,20.2820834098854,26.6742237803038,16.8085010670435,15.9769657317726,15.0658213916272,16.726948883158,24.5652606202945,15.9955048306386,16.2184464055674,26.1410407112495,11.7934320559518,3.8099278932861,3.3198094671775,1.85571063645992,7.25645278070312,6.3334418621491,5.24396625503756,4.99392183066758,3.91726179469825,5.17392872121045,2.71695137585572,6.54780900114064,4.23497688397383,3.76508784832239,2.79833809555131,6.35172719359105,24.5374721719259,3.78166407853681,2.20866750084771,4.83005521183104,3.95215054275113,2.46461607819248,3.01925084916563,2.77788679524014,2.73384899069054,2.15550832460146,2.01529863060942,5.99940922748108,2.35612699718312,2.6382051144565,4.23977591768085,0.895324220136298,7.3753723990231,9.2522190419569,10.0120547841797,17.9732939065292,25.4375677140642,22.8564671354567,21.764167557882,18.340181283224,18.6871608885526,3.02010567739775,6.13412322819859,3.97163686900951,4.34933101792911,9.34338216940807,3.76352687360868,2.51072127382807,3.21573885490501,2.16913622245956,2.91415809742882,2.95522000966871,19.2446437217658,20.1147065691971,19.6187516741529,22.9496256298497,19.0394173357473,4.83255989316686,6.05498280231406,3.07270652604581,2.80162747084403,19.8064963272196,21.1091098618011,4.4814378158437,8.87988207505323,-6.63931359697613,3.65192164246305,-21.7334603597447
15,2.11300082604254,2.28431747183115,2.30816121671793,2.56210235135326,3.84265985093354,3.28703035364876,2.72970527430694,2.42106871529858,3.21982940882297,2.71565510567404,3.7855984196324,4.36056099271936,1.99415245025488,20.9433746628486,17.3887706033474,19.2101792850756,19.2037647085319,20.75462518358,20.2920791078376,16.6664115658708,17.8362588212416,26.81784857562,22.6539910804007,12.7252887740512,31.8706507534455,26.4063037921237,24.8774657673833,19.7902508001898,23.8580155985132,28.2606932948634,18.6262468512499,22.7452133766427,13.8044661369487,26.2354635619849,16.9514105381222,15.3031067692094,10.3659159769022,14.1522413421108,24.180127562311,16.8422586445558,16.8525087386501,21.7455322662052,11.3969439613097,3.34753537232209,3.01631949943758,1.82434925000301,7.10902617944986,5.89479775531577,4.77230070180701,4.09886823257673,4.32795211782562,5.14176617628641,2.66282018606227,6.79503124114562,4.2770367004532,3.72991927320828,2.75983250789228,6.2910072039994,24.3211432008142,3.66825709036564,2.37334467655453,4.31895867322743,3.19795284675663,1.44052234019249,3.87670574301269,2.62932633755734,2.58317391742261,2.11948431167796,1.50896609931668,4.95998625910502,2.28784017863702,2.94413785994524,4.01406049755911,0.797822854733444,7.00033880791097,7.11331741265519,8.72138702491218,17.7149565871987,26.486278227858,24.7000585599284,18.2226153786568,15.7212870958834,18.1072074041537,2.74012837001654,5.51664773199049,4.12238948051373,4.66490105651338,9.54140277630188,2.96248625824643,2.50164328696251,3.03216572808272,2.19945518727549,2.91955737575642,3.094137316736,19.3820030875822,19.7210190184101,18.1937939224291,23.891794762538,17.1007631009693,4.32372069852712,6.29760941963372,2.80259006442041,2.89414172594126,19.0369329922917,20.2937247346724,4.2932337188601,7.61168108182611,-4.41276124087177,4.93100958019609,-17.7057442383983
16,2.52093955277526,2.79328500066503,2.36172301893264,3.19964120545318,3.9030766558561,3.54191257989039,2.96073735865671,2.01788386368765,3.55287635486444,2.32013686847013,3.89882302016983,3.97886386664891,1.55204530558994,20.8251565777434,17.0567516969827,20.1012473625178,19.6368281612346,21.3949480353563,21.2571554015542,17.0538544696774,19.5094195583415,26.0812753173441,21.2559039968902,7.3733429275303,37.4003047461317,22.4099351154424,20.9945875238907,12.6555471171146,15.8504971014786,21.3887640432921,11.7236717640912,20.7524728296142,11.089392622143,23.8249628694638,12.0878300510915,11.9256619981112,10.1480099647079,14.5985304684775,22.0642486283935,14.0833452395677,15.2238955063709,23.1258527993464,8.60600235443886,3.185386619744,3.08326724221877,1.13142928669929,7.11763086365307,5.52285489122813,4.09928083084911,2.35454721167279,3.48404021130408,5.00527863346032,1.74732471728536,6.69622076301393,3.65826586681569,3.45643010627621,2.24562416700393,6.02196639507955,15.7432246018932,3.50452425894654,1.51147762953457,3.90123661086922,3.26196414026846,1.11068642427548,4.22921953576721,1.92405370749763,1.48530603109095,1.74866841135495,1.25459578032907,4.72784455410656,1.2700793952827,1.95335600480488,3.16802666823844,0.308143851024132,5.74081330722559,6.81878994300171,8.6007796816287,14.4065363199588,23.6840670895462,16.4863729962087,16.263172232737,14.6947385774359,17.0041303121717,2.45941799248178,4.78870310940265,3.44569078090702,4.15745052682981,6.96918597052814,2.75855727559361,2.14217389395507,2.33502700936415,2.66112494640058,3.16959729442573,2.95546448037726,18.9018252157806,20.331344815059,19.3299771075609,18.9896881089695,15.7722427803266,3.74845482586706,4.92594225914177,2.35064663728868,2.96938035782002,19.604420157926,17.4847288629515,3.54554694876091,7.05346097728533,8.83431168851798,33.329811744832,7.60351763375452
17,2.12124336687529,1.89531488577088,2.21058432245984,2.7986772783269,3.82205475110544,3.20240653818369,2.76402928317909,1.9401445969372,3.32058417700795,2.52883481564771,3.50394217018909,3.37672190201417,1.80954790088798,21.2589504447021,17.8329751334783,19.8129196104564,20.2647125253938,22.2330576149567,21.2900481029839,17.6155951101917,20.6443448992668,28.6919770113699,22.2766260295251,13.7984522997455,33.7515590668437,25.4120020023207,23.8294176427843,17.9477385567402,22.0254919608823,22.8004875527287,16.6917410258016,20.945878593933,10.9069916032687,25.5848326197514,15.0210466458463,14.5040184936162,13.7267389485641,14.632814215991,23.6090195312294,13.0258352244746,15.140073626483,18.7557130873383,10.9510938181199,3.73242912644931,2.60897554633787,2.03747414127194,7.01192151114209,5.43902326070395,4.72301024273912,2.10494146642161,3.18713431905608,5.014278182324,2.79325031037011,6.24641507449999,3.82067569570534,3.51529851044831,2.34988602011465,6.00959828261787,21.9574913752808,3.62617403860023,1.77408952950503,4.2877270879217,3.49356325768992,1.90330337567402,5.89442903908431,2.06460446354395,2.25011933525506,1.76179811573499,1.35967611670097,4.2176741860988,0.805087618585197,1.42583414083984,3.61370128286701,0.418470448222461,6.50281460443863,5.42526930668871,7.55567703035848,18.379955889895,26.1590895265364,21.0174389311142,15.3557849462669,16.8205752211435,15.6135118009877,2.96017612843973,4.80547729459516,3.74954302404162,4.10800119813507,8.67387788902242,3.25003685626398,2.70250542050559,2.05116761900477,2.00639072326547,2.98963077149284,2.82435286959442,19.4116111471381,20.639623622268,19.7720102858104,22.7130284551769,15.9850262361883,3.93484082592389,5.66793826816867,2.56749153906208,2.71492969142963,20.1190754301787,19.2740704344254,3.91767919683247,6.49458698049527,-27.1921342819214,-27.321768907176,32.2929491843024
18,1.73888442947321,2.484361793262,2.37952308823125,2.66958281478623,3.80950769698616,3.53451438480769,2.33251828223336,2.02599154813645,3.3035397272168,2.28176708255554,3.64078466301586,3.81850812802797,1.8543997854803,19.7494952517518,17.0441926186066,18.5929424186751,19.2754820985197,20.9536644341722,23.0277111953411,16.7305739736124,19.8960115349531,30.9280448973952,22.9223461700553,12.0450705682506,23.2474685145342,27.3330350970075,25.622762788892,21.9249623252613,24.6925041368014,31.4652612955501,18.5154869342643,21.8838687528952,14.1571865443964,26.6981458491495,14.7038424494122,15.9463155935443,14.4628005638983,17.1262697851589,24.5862588310328,15.2904588484979,15.6667246845034,19.5995163814476,12.1483912523696,3.82966876607422,3.08385598344839,1.96123238190128,7.02454331209029,5.95754282617904,4.47977392995281,3.52314670908416,4.49564953807942,5.06578900803276,2.81446791130418,6.71050008312596,4.13472746460615,3.57078274572683,2.46643433782517,6.17848252260067,24.3707694383393,3.50550053800738,1.97662160690852,3.36454441726508,2.68651652599991,1.42989218500963,2.56187961935966,2.19332251206228,2.15069017099417,1.75304157724259,1.62524864536193,4.52398137468818,1.97622681433978,2.051295796911,3.15063220194066,0.524518750169898,11.0192769822743,8.23189282482194,9.7895093517254,17.2930629243054,26.4452083329136,25.5739843410065,17.4210671429539,17.449852259377,16.6148866680282,3.10706580691089,5.33509473342967,4.31207728680827,4.47732549576352,9.36664780780437,2.4734839219099,1.9798871104915,2.45627066223488,2.11402171643716,2.96743451196186,2.86588872019002,18.4271388434341,19.296322470123,20.1645383871898,24.0998412648581,17.0106512501961,4.34903475038427,6.21813238005,2.27407784736998,2.75952949417022,19.408759190704,20.4984873756508,4.03681547402036,9.68022638627387,-28.5248966792937,7.01275930990085,-25.3525035861452
19,1.67594667630253,2.49829175051887,2.34630520831909,3.17119781191596,3.88553089571264,3.82170579237397,2.86426743900154,2.02932487826256,3.51198536828677,3.38970718184936,3.81717423130356,4.16794814729048,2.57557071429613,20.2754483117072,17.0546156158007,20.046539331071,19.9269839261361,21.8137060293966,24.8143444710522,17.3134441242835,17.9426052266682,28.6666254189582,22.8749283403458,15.7534801289577,26.4464587372368,27.0623634268686,25.4910702344695,18.6894651220273,19.1698746961033,27.1896747618499,17.5465712265901,22.2940138002642,9.64902754793185,26.6163907763069,16.2550616516604,16.0094759978586,14.6934504888205,16.1485015292615,24.5144962146996,18.896493067492,19.9506790993619,19.3328107352816,12.5975602873679,3.31815768143072,3.26334652768047,1.84836907673395,7.12300794176302,6.64557084749164,4.32015243445668,2.86002774169518,4.14956519497769,5.16818641314303,3.97585511935798,6.48106303255281,4.24316637751125,3.76909132614602,2.7780995667624,6.21644685370739,18.1697287481052,3.02259803210256,1.94637380299985,3.80750939490843,3.58328120447303,2.0182998837895,6.38402046178673,2.83220638399571,2.94105309219602,2.62437111120783,1.92997580944989,5.8664281420716,3.46695677386666,3.05608948637536,3.98125042148069,0.93602970139152,4.0637624720238,9.98171025533178,10.6257173147773,19.5881711806184,24.2274226359366,20.4441129397153,15.2223283298418,18.0213413031628,19.6372612249208,2.79727106158274,5.1949004542133,4.61102865825499,4.11984026317423,7.00122078595342,3.12545164501843,3.35319122514548,3.50926915983918,2.08762801395042,3.11524241517726,3.28432357563781,18.4584562824731,20.8283620107166,19.9608322055704,21.9833114970767,18.2395246477472,4.14504989294884,5.32608339110967,3.36244580288813,3.05807354580257,19.8984608795144,20.265839694987,4.28149285760035,8.22373001404431,-2.45800143476081,0.488451190077687,5.23639569352332
20,1.97874223114908,2.10313427186894,2.26245426042237,3.18331324015595,3.84066306930064,3.37788006793171,2.80471940344761,2.30383916915753,3.31970093305096,2.24367508253915,3.69188597765635,3.63755750639129,2.06587223449541,20.595688777929,17.3362011277434,19.702153139223,19.8519852601172,21.6517779323767,21.867275407146,17.2463461025903,21.1240942215493,30.6838941951805,22.8220869539927,18.8290528631535,26.9097989188496,26.9632300349062,25.344314948732,19.1003553020289,24.5222840692147,29.0625031074901,18.2734634037768,22.2361620514316,19.4209067394185,26.5252847215409,13.1098798327912,15.9273057635569,13.2628391298509,14.2607322894982,24.4345255336581,15.3325712238919,15.6532061743212,24.7370894220114,11.6769180614078,3.31803969800217,3.24438280622488,1.93783383353427,7.40473353676424,5.84522200403313,5.44291624693943,1.55548137936923,4.37672764556461,5.1192837836368,3.72183920764626,6.38205424559323,4.32188845093518,3.6746116201673,2.67250034119896,6.29803318934063,24.7322451315922,3.68441060870567,2.20210267137495,4.08855454322348,2.77302542263695,0.810379334603393,5.47808527950206,2.5526829131823,2.54683406242945,2.19546571925788,1.66701455901098,5.22409717277288,1.90500694064813,2.40599707646498,3.91170999347955,0.731317749827206,7.07535817215695,6.46522946727027,8.17620350558712,21.4914898645376,24.8590063708476,24.5580126971076,20.8683662597597,16.1255029972358,17.951083594791,2.9026161965479,5.02752690699992,4.63866817959826,4.46871701114279,9.55349318936502,2.51077851125919,2.92879427979974,2.82917604231468,2.04037764407514,3.13348947841266,2.94477315578026,18.8673339093658,20.15396842115,20.1983141123948,24.0843143219377,17.6020032553398,4.05858318815567,6.40922454568406,2.77643453340343,2.83180288058208,19.9219402460844,20.8676547609411,4.26530571508588,7.23893038167145,-13.906837577209,9.49636359131373,10.6839636211973
21,2.52809915698016,2.30038019956704,2.4468235056215,3.04102276854325,3.89917738267867,3.5160226786603,2.8121737895155,2.12224328659798,3.39207834985671,2.46883564759264,3.92048499554566,4.39582629053747,1.56578120307117,21.503076278268,17.3953989366169,20.4161175231452,20.0318838725698,21.9629854742966,21.9129144735785,17.4072935119467,18.8379425330554,28.4538613043513,22.6530969171153,15.3113774069473,36.4293770152698,26.4970867968498,24.8749824262466,19.2658103699404,23.1905825139227,26.4929722097676,18.4675639112678,22.2821736927436,21.4791601394232,26.233921897489,15.8272188168073,15.1638703491824,12.5119329550017,12.9510346867571,24.1787743266783,15.5107575487914,14.8027470786623,21.7947681912996,12.0179435434655,3.44996316659537,2.60605664888931,1.85731373580616,7.03965467634495,5.9544668350973,4.81471003326397,3.05383309508191,3.74080708184258,5.03470965404731,2.47897095756389,6.40823354054358,3.85542939116042,3.53055765080707,2.40883331467145,6.1429957375315,22.8666698666241,2.99220344321628,2.02369539267506,3.50774406324907,2.689464572179,0.889973959543373,3.50015572630075,2.16231057166476,2.05958173190658,1.91238527645943,1.41692731548306,4.12130906098967,1.6084636482788,2.30403162669771,3.83194421706077,0.480985219193193,7.28365252913784,5.35654788020268,7.3707130612673,19.315768190509,27.5437143342359,23.4887584554632,22.2578849866111,15.935749403092,17.2139165089139,2.73222870845061,5.31532500120234,3.82273618211677,4.11557665151195,8.85848783978888,2.33392992114232,2.20633891697876,2.51248965625818,2.41403332702958,3.14946235624361,3.02139062864811,19.3544545613424,21.082726610259,19.1542413444961,24.4059703535278,17.3927323098248,4.18167821339391,5.74701359371029,2.34046424734212,2.95453455805908,19.9334515754346,20.7450460953627,3.89498003905704,6.67030449020261,-8.99624873297184,1.6597134770772,-3.17607858510458
22,1.86669001062366,2.00260294406197,2.4557249028338,2.65289019892853,3.85623933990729,3.55694006816167,2.46042559046131,2.26306490902785,3.46292766059921,2.54106412924546,3.81442329726533,3.6644040179124,1.94744919090688,21.0442853531546,16.918445421219,19.9835436549373,19.6870552681884,21.4115261576182,24.2685647826095,17.0987904624206,19.4644513001059,31.6262535436286,22.8457326033857,14.8987890561299,26.8611550219686,27.1217041393768,25.4099855200892,18.627770866227,22.2116543181515,24.2513519429851,18.3187601632231,22.724110230649,20.3174850299416,26.5660531793209,15.7709125463386,16.009553332837,15.6270207606996,16.7288116754824,24.470311095244,14.5317793919389,15.2876057213358,20.4644569721107,12.445826822671,3.35288197281369,3.27815323645994,1.96121587468514,7.20579678922271,5.34806499956812,4.82745456522371,3.82719220414989,3.34945570061314,5.1344955328271,2.59762946983554,6.42486049660323,4.26441142370636,3.67104401729313,2.65377719880416,6.04481337242228,21.7472533767609,3.34110843763302,1.82553778465684,3.42678968404213,3.69788330760666,2.32006260325068,6.28068264372289,2.53740188877352,2.67850774430153,2.92794490365316,2.28871260866903,5.48121840405018,1.89329379262394,1.72161338862108,3.70837405850905,0.740480244107803,9.39380902155602,9.29043162937413,10.0442018565767,19.0591587987451,24.6368486908137,21.3413678823261,21.7869663574578,18.4187774414742,16.8610683429048,2.93950033383886,5.3019447778469,3.72110960498814,4.34355805334131,8.08709944515564,3.16983612881729,3.42584998347995,2.63954523599571,1.93215796612668,2.99863741681628,2.97906974375169,18.9126211949638,20.0811284290335,20.4591459811163,22.2940764844335,18.3265540659515,4.26147847211447,5.53921028376567,3.05660424343507,2.81114201999503,19.9845828000317,20.5962310878971,4.21155199113583,9.57614750250227,-22.5810123384303,9.83177427393777,7.50872465967322
23,1.92351422584152,2.10338010509595,2.48559355776894,3.18167734729274,3.84980349466477,3.46435088348592,2.90330130640358,2.14884461742285,3.40308192936714,2.71237249217026,3.62248941491887,3.47301763081744,1.26970050764363,20.2707330050209,16.9113767979765,19.1879811112756,19.0295185263613,20.6534906090616,22.3591412581343,16.5105211383225,17.170849001056,28.9084122146394,22.8724936586409,14.8314323739458,36.6262138512903,27.0090230107069,25.4843084434959,18.6843201865323,20.7693692420135,23.5483251911214,18.3729635584237,23.2154707590768,20.6914281474412,26.6121930392669,16.9141668664593,16.4123991324771,15.4229500521297,15.7903952108939,24.5108115431288,16.8826170982538,16.1310870301417,24.6959941993861,11.9332108770494,2.4386928487421,3.76155020621611,1.87852788998787,7.38039413109591,6.16521169393631,4.92474200974183,3.77020903133795,3.05246688478204,5.23253080940176,3.25649759903448,6.5319615133401,4.45319092400888,3.87258687859524,2.98299279569902,6.33576919866152,20.5449333000329,3.09747120190638,2.17280708274714,5.08280526756031,4.68103749633345,2.79377997475608,5.76024333400035,3.09488749516832,3.3115794445587,2.76477057860668,2.67034763848771,6.32720543596851,3.04421713995738,2.94761394011027,4.11991156401878,1.10603402266825,6.20322080999149,8.52058727025138,9.52374639649037,19.0173813433464,26.2968913304864,20.3153589230103,22.403989973079,18.6039654729336,18.7590271976131,2.62931179904562,5.53266275948604,3.83099022174025,4.39155941103794,7.68490096863305,4.21463195336803,3.57533690704877,3.48296783518919,2.01226708464248,3.21369013193099,2.87052516211029,18.7431982725696,19.7716229818258,18.7011850351544,22.7035692478653,19.3647362242955,4.30281862312075,5.46370848815963,3.68871584468151,2.81085596253028,19.0117014309011,21.1963448039325,4.50183772036975,8.08251815891108,-26.4464803091605,14.3253245971547,-23.4478883567856
24,2.81079712604714,2.10142589799094,2.27046056856931,2.99058446881558,3.79221497037509,3.24654702825801,2.9441390554293,2.02492230376095,3.3964842786411,2.39907402651933,3.33635490186443,3.16541241989975,2.4503987753231,20.408576642648,16.643397592309,20.5274704997663,19.4387104959663,21.2232625928534,21.42593227121,16.8766072717255,17.8852892607106,29.0086277447578,22.2604034739965,12.9523288715564,34.9891791041251,25.227379154464,23.7843630759702,15.823259828682,20.4963108079851,26.6564710843124,14.6400435475528,22.0832681796948,20.3985699873303,25.5568626300438,13.2246614978731,14.8599913735334,14.1732559022729,14.2578296277488,23.584468153921,14.1102501226352,15.8700131442635,20.0511163158328,10.7404628962167,3.65410593950931,2.70995799452284,1.6156018744118,7.22926574306008,5.52580457648191,4.80742826504069,2.6073044850076,4.50749011603243,5.14292665355354,2.82671027227486,6.38764980600851,3.94859404096004,3.71641926677413,2.74756509852263,6.23510043974392,20.8448941149479,3.2281780431804,1.91621622484605,4.72081565207167,4.388428454508,2.38063083441639,5.45525021890264,2.70453576087988,2.80802087559055,3.1871267507223,2.00401948328004,5.66606822892233,2.39774689154539,2.68942997328253,3.7253919754356,0.847704790861268,6.37863419100389,6.91031711495078,8.55061940242437,17.8560500513973,24.7133020667581,20.316763500809,21.8405086576174,16.8537059610275,16.6847470431853,2.60166914635398,4.93426687450201,4.23864243206883,4.03772801792626,7.85574492689231,3.85909614437828,3.29048172921917,3.06898790450742,2.45587054197296,3.06062673789576,2.88224182377709,18.4647419654051,20.7832217122473,18.6772478770377,21.6340363582209,17.5814203644774,3.88128975153513,5.46280960487883,3.33284855319858,2.84067814011493,19.3036558283987,19.7613234783986,4.27827041436443,7.27985690279302,-17.6422174054573,18.6956474816232,-0.78008610354727
