,env,loc,year,cut,block,gen,row,col,FDR,cov1,cov2,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
562,OR_2020_4,OR,2020,4,7,165,61,1,3.7265625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
563,OR_2020_4,OR,2020,4,7,138,62,2,2.3671875,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
564,OR_2020_4,OR,2020,4,7,201,62,1,2.3671875,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
565,OR_2020_4,OR,2020,4,7,31,63,2,0.667968749999999,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
566,OR_2020_4,OR,2020,4,7,152,63,1,0.667968749999999,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
567,OR_2020_4,OR,2020,4,7,70,64,2,4.06640625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
568,OR_2020_4,OR,2020,4,7,151,64,1,4.06640625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
569,OR_2020_4,OR,2020,4,7,142,65,2,0.1,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
570,OR_2020_4,OR,2020,4,7,117,65,1,2.3671875,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
571,OR_2020_4,OR,2020,4,7,111,66,2,1.34765625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
572,OR_2020_4,OR,2020,4,7,166,66,1,4.06640625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
573,OR_2020_4,OR,2020,4,7,186,67,2,2.70703125,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
574,OR_2020_4,OR,2020,4,7,24,67,1,0.667968749999999,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
575,OR_2020_4,OR,2020,4,7,143,68,2,2.02734375,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
576,OR_2020_4,OR,2020,4,7,168,68,1,4.06640625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
577,OR_2020_4,OR,2020,4,7,132,69,2,1.34765625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
578,OR_2020_4,OR,2020,4,7,174,69,1,4.06640625,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
579,OR_2020_4,OR,2020,4,7,202,70,2,3.38671875,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
580,OR_2020_4,OR,2020,4,7,20,70,1,2.3671875,2.3671875,3.38671875,2020-01-01,2020-10-08,50,50,281,50,820,1011
581,OR_2020_4,OR,2020,4,8,58,71,2,2.02734375,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
582,OR_2020_4,OR,2020,4,8,66,71,1,4.74609375,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
583,OR_2020_4,OR,2020,4,8,36,72,2,1.6875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
584,OR_2020_4,OR,2020,4,8,19,72,1,1.6875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
585,OR_2020_4,OR,2020,4,8,169,73,2,3.046875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
586,OR_2020_4,OR,2020,4,8,118,73,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
587,OR_2020_4,OR,2020,4,8,201,74,2,2.70703125,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
588,OR_2020_4,OR,2020,4,8,91,74,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
589,OR_2020_4,OR,2020,4,8,105,75,2,3.38671875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
590,OR_2020_4,OR,2020,4,8,72,75,1,2.70703125,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
591,OR_2020_4,OR,2020,4,8,158,76,2,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
592,OR_2020_4,OR,2020,4,8,141,76,1,7.46484375,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
593,OR_2020_4,OR,2020,4,8,135,77,2,2.02734375,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
594,OR_2020_4,OR,2020,4,8,162,77,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
595,OR_2020_4,OR,2020,4,8,57,78,2,0.667968749999999,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
596,OR_2020_4,OR,2020,4,8,12,78,1,0.1,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
597,OR_2020_4,OR,2020,4,8,56,79,2,6.10546875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
598,OR_2020_4,OR,2020,4,8,202,79,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
599,OR_2020_4,OR,2020,4,8,61,80,2,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
600,OR_2020_4,OR,2020,4,8,184,80,1,3.38671875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
601,OR_2020_4,OR,2020,4,9,96,81,2,4.06640625,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
602,OR_2020_4,OR,2020,4,9,114,81,1,3.046875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
603,OR_2020_4,OR,2020,4,9,64,82,2,3.38671875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
604,OR_2020_4,OR,2020,4,9,164,82,1,1.6875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
605,OR_2020_4,OR,2020,4,9,196,83,2,3.38671875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
606,OR_2020_4,OR,2020,4,9,68,83,1,1.34765625,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
607,OR_2020_4,OR,2020,4,9,202,84,2,4.06640625,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
608,OR_2020_4,OR,2020,4,9,30,84,1,1.6875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
609,OR_2020_4,OR,2020,4,9,170,85,2,4.06640625,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
610,OR_2020_4,OR,2020,4,9,120,85,1,4.06640625,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
611,OR_2020_4,OR,2020,4,9,16,86,2,0.667968749999999,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
612,OR_2020_4,OR,2020,4,9,86,86,1,0.667968749999999,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
613,OR_2020_4,OR,2020,4,9,33,87,2,0.667968749999999,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
614,OR_2020_4,OR,2020,4,9,8,87,1,0.667968749999999,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
615,OR_2020_4,OR,2020,4,9,23,88,2,2.3671875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
616,OR_2020_4,OR,2020,4,9,201,88,1,2.3671875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
617,OR_2020_4,OR,2020,4,9,128,89,2,1.6875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
618,OR_2020_4,OR,2020,4,9,194,89,1,3.38671875,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
619,OR_2020_4,OR,2020,4,9,52,90,2,0.1,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
620,OR_2020_4,OR,2020,4,9,73,90,1,4.06640625,2.3671875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
621,OR_2020_4,OR,2020,4,10,148,91,2,2.70703125,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
622,OR_2020_4,OR,2020,4,10,157,91,1,4.06640625,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
623,OR_2020_4,OR,2020,4,10,80,92,2,2.70703125,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
624,OR_2020_4,OR,2020,4,10,6,92,1,3.046875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
625,OR_2020_4,OR,2020,4,10,93,93,2,2.3671875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
626,OR_2020_4,OR,2020,4,10,45,93,1,2.70703125,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
627,OR_2020_4,OR,2020,4,10,83,94,2,2.70703125,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
628,OR_2020_4,OR,2020,4,10,147,94,1,4.06640625,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
629,OR_2020_4,OR,2020,4,10,125,95,2,0.1,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
630,OR_2020_4,OR,2020,4,10,202,95,1,4.06640625,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
631,OR_2020_4,OR,2020,4,10,172,96,2,3.046875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
632,OR_2020_4,OR,2020,4,10,106,96,1,4.06640625,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
633,OR_2020_4,OR,2020,4,10,89,97,2,2.70703125,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
634,OR_2020_4,OR,2020,4,10,127,97,1,2.3671875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
635,OR_2020_4,OR,2020,4,10,107,98,2,4.06640625,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
636,OR_2020_4,OR,2020,4,10,103,98,1,3.046875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
637,OR_2020_4,OR,2020,4,10,201,99,2,3.046875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
638,OR_2020_4,OR,2020,4,10,7,99,1,0.667968749999999,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
639,OR_2020_4,OR,2020,4,10,32,100,2,2.70703125,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
640,OR_2020_4,OR,2020,4,10,175,100,1,2.3671875,3.046875,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
641,OR_2020_4,OR,2020,4,11,2,101,2,5.0859375,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
642,OR_2020_4,OR,2020,4,11,11,101,1,0.667968749999999,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
643,OR_2020_4,OR,2020,4,11,201,102,2,2.70703125,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
644,OR_2020_4,OR,2020,4,11,5,102,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
645,OR_2020_4,OR,2020,4,11,180,103,2,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
646,OR_2020_4,OR,2020,4,11,136,103,1,0.1,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
647,OR_2020_4,OR,2020,4,11,9,104,2,0.1,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
648,OR_2020_4,OR,2020,4,11,26,104,1,2.3671875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
649,OR_2020_4,OR,2020,4,11,53,105,2,2.3671875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
650,OR_2020_4,OR,2020,4,11,1,105,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
651,OR_2020_4,OR,2020,4,11,198,106,2,3.38671875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
652,OR_2020_4,OR,2020,4,11,42,106,1,0.1,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
653,OR_2020_4,OR,2020,4,11,43,107,2,0.667968749999999,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
654,OR_2020_4,OR,2020,4,11,14,107,1,2.02734375,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
655,OR_2020_4,OR,2020,4,11,163,108,2,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
656,OR_2020_4,OR,2020,4,11,130,108,1,3.046875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
657,OR_2020_4,OR,2020,4,11,97,109,2,0.1,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
658,OR_2020_4,OR,2020,4,11,202,109,1,4.06640625,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
659,OR_2020_4,OR,2020,4,11,124,110,2,0.667968749999999,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
660,OR_2020_4,OR,2020,4,11,35,110,1,2.3671875,2.70703125,4.06640625,2020-01-01,2020-10-08,50,50,281,50,820,1011
661,ID_2019_4,ID,2019,4,1,80,1,4,2.99754993319903,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
662,ID_2019_4,ID,2019,4,1,132,1,3,2.70537632607248,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
663,ID_2019_4,ID,2019,4,1,202,1,2,4.16624436170525,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
664,ID_2019_4,ID,2019,4,1,103,1,1,3.87407075457869,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
665,ID_2019_4,ID,2019,4,1,201,2,4,3.28972354032559,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
666,ID_2019_4,ID,2019,4,1,104,2,3,5.62711239733801,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
667,ID_2019_4,ID,2019,4,1,43,2,2,2.70537632607248,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
668,ID_2019_4,ID,2019,4,1,154,2,1,3.28972354032559,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
669,ID_2019_4,ID,2019,4,1,40,3,4,2.85146312963576,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
670,ID_2019_4,ID,2019,4,1,78,3,3,2.99754993319903,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
671,ID_2019_4,ID,2019,4,1,91,3,2,4.4584179688318,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
672,ID_2019_4,ID,2019,4,1,48,3,1,2.99754993319903,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
673,ID_2019_4,ID,2019,4,1,72,4,4,2.5592895225092,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
674,ID_2019_4,ID,2019,4,1,178,4,3,4.16624436170525,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
675,ID_2019_4,ID,2019,4,1,110,4,2,6.3575464151544,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
676,ID_2019_4,ID,2019,4,1,16,4,1,2.5592895225092,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
677,ID_2019_4,ID,2019,4,1,44,5,4,2.5592895225092,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
678,ID_2019_4,ID,2019,4,1,51,5,3,2.99754993319903,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
679,ID_2019_4,ID,2019,4,1,130,5,2,3.28972354032559,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
680,ID_2019_4,ID,2019,4,1,166,5,1,7.38015404009733,3.28972354032559,4.16624436170525,2019-01-01,2019-09-10,28,28,252,28,419,617
681,ID_2019_4,ID,2019,4,2,54,6,4,4.75059157595835,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
682,ID_2019_4,ID,2019,4,2,15,6,3,2.99754993319903,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
683,ID_2019_4,ID,2019,4,2,201,6,2,3.28972354032559,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
684,ID_2019_4,ID,2019,4,2,6,6,1,3.43581034388886,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
685,ID_2019_4,ID,2019,4,2,33,7,4,2.41320271894593,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
686,ID_2019_4,ID,2019,4,2,100,7,3,2.41320271894593,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
687,ID_2019_4,ID,2019,4,2,179,7,2,3.14363673676231,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
688,ID_2019_4,ID,2019,4,2,126,7,1,2.41320271894593,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
689,ID_2019_4,ID,2019,4,2,92,8,4,5.62711239733801,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
690,ID_2019_4,ID,2019,4,2,174,8,3,2.99754993319903,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
691,ID_2019_4,ID,2019,4,2,28,8,2,2.5592895225092,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
692,ID_2019_4,ID,2019,4,2,144,8,1,2.85146312963576,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
693,ID_2019_4,ID,2019,4,2,202,9,4,2.99754993319903,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
694,ID_2019_4,ID,2019,4,2,66,9,3,4.4584179688318,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
695,ID_2019_4,ID,2019,4,2,90,9,2,2.5592895225092,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
696,ID_2019_4,ID,2019,4,2,68,9,1,2.41320271894593,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
697,ID_2019_4,ID,2019,4,2,149,10,4,3.28972354032559,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
698,ID_2019_4,ID,2019,4,2,102,10,3,4.4584179688318,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
699,ID_2019_4,ID,2019,4,2,168,10,2,6.21145961159112,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
700,ID_2019_4,ID,2019,4,2,164,10,1,3.28972354032559,3.28972354032559,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
701,ID_2019_4,ID,2019,4,3,186,11,4,3.28972354032559,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
702,ID_2019_4,ID,2019,4,3,159,11,3,3.14363673676231,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
703,ID_2019_4,ID,2019,4,3,147,11,2,3.87407075457869,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
704,ID_2019_4,ID,2019,4,3,109,11,1,3.58189714745214,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
705,ID_2019_4,ID,2019,4,3,29,12,4,2.70537632607248,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
706,ID_2019_4,ID,2019,4,3,75,12,3,2.41320271894593,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
707,ID_2019_4,ID,2019,4,3,161,12,2,3.28972354032559,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
708,ID_2019_4,ID,2019,4,3,127,12,1,2.5592895225092,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
709,ID_2019_4,ID,2019,4,3,120,13,4,3.28972354032559,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
710,ID_2019_4,ID,2019,4,3,155,13,3,4.75059157595835,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
711,ID_2019_4,ID,2019,4,3,41,13,2,2.99754993319903,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
712,ID_2019_4,ID,2019,4,3,151,13,1,3.58189714745214,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
713,ID_2019_4,ID,2019,4,3,150,14,4,3.28972354032559,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
714,ID_2019_4,ID,2019,4,3,201,14,3,2.41320271894593,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
715,ID_2019_4,ID,2019,4,3,195,14,2,2.99754993319903,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
716,ID_2019_4,ID,2019,4,3,108,14,1,3.58189714745214,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
717,ID_2019_4,ID,2019,4,3,162,15,4,4.16624436170525,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
718,ID_2019_4,ID,2019,4,3,60,15,3,4.16624436170525,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
719,ID_2019_4,ID,2019,4,3,134,15,2,3.28972354032559,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
720,ID_2019_4,ID,2019,4,3,202,15,1,3.72798395101542,2.41320271894593,3.72798395101542,2019-01-01,2019-09-10,28,28,252,28,419,617
721,ID_2019_4,ID,2019,4,4,34,16,4,5.04276518308491,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
722,ID_2019_4,ID,2019,4,4,97,16,3,2.70537632607248,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
723,ID_2019_4,ID,2019,4,4,56,16,2,3.28972354032559,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
724,ID_2019_4,ID,2019,4,4,23,16,1,2.5592895225092,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
725,ID_2019_4,ID,2019,4,4,202,17,4,3.28972354032559,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
726,ID_2019_4,ID,2019,4,4,129,17,3,2.99754993319903,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
727,ID_2019_4,ID,2019,4,4,187,17,2,3.28972354032559,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
728,ID_2019_4,ID,2019,4,4,111,17,1,2.70537632607248,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
729,ID_2019_4,ID,2019,4,4,76,18,4,2.70537632607248,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
730,ID_2019_4,ID,2019,4,4,158,18,3,3.14363673676231,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
731,ID_2019_4,ID,2019,4,4,201,18,2,2.41320271894593,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
732,ID_2019_4,ID,2019,4,4,39,18,1,2.41320271894593,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
733,ID_2019_4,ID,2019,4,4,87,19,4,3.87407075457869,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
734,ID_2019_4,ID,2019,4,4,172,19,3,2.85146312963576,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
735,ID_2019_4,ID,2019,4,4,157,19,2,3.87407075457869,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
736,ID_2019_4,ID,2019,4,4,169,19,1,4.4584179688318,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
737,ID_2019_4,ID,2019,4,4,177,20,4,3.14363673676231,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
738,ID_2019_4,ID,2019,4,4,22,20,3,3.28972354032559,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
739,ID_2019_4,ID,2019,4,4,61,20,2,4.16624436170525,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
740,ID_2019_4,ID,2019,4,4,180,20,1,3.28972354032559,2.41320271894593,3.28972354032559,2019-01-01,2019-09-10,28,28,252,28,419,617
741,ID_2019_4,ID,2019,4,5,152,21,4,2.70537632607248,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
742,ID_2019_4,ID,2019,4,5,202,21,3,3.14363673676231,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
743,ID_2019_4,ID,2019,4,5,148,21,2,2.99754993319903,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
744,ID_2019_4,ID,2019,4,5,201,21,1,2.70537632607248,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
745,ID_2019_4,ID,2019,4,5,85,22,4,2.41320271894593,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
746,ID_2019_4,ID,2019,4,5,193,22,3,3.87407075457869,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
747,ID_2019_4,ID,2019,4,5,79,22,2,2.70537632607248,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
748,ID_2019_4,ID,2019,4,5,89,22,1,2.99754993319903,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
749,ID_2019_4,ID,2019,4,5,2,23,4,4.16624436170525,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
750,ID_2019_4,ID,2019,4,5,73,23,3,3.87407075457869,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
751,ID_2019_4,ID,2019,4,5,196,23,2,3.58189714745214,2.70537632607248,3.14363673676231,2019-01-01,2019-09-10,28,28,252,28,419,617
